L8	0.05706860764848838
L6	0.05145087406148094
L7	0.04927135535577974
L9	0.04253777935448795
N7	0.03674462587165295
L6 N2	0.036626196711212415
N10	0.036048600131138996
L10	0.03408339975970414
N8	0.03228691005731187
N6	0.02943986097879025
L5 N2	0.025540820217297533
L7 N2	0.023592958297104765
N9	0.023183167771226525
L11	0.021817500889914857
L4 N4	0.019593279133837314
L4 N2	0.018639136623528098
L8 N2	0.01819293535004147
L6 N1	0.01713408367114416
L7 N1	0.01683247000410243
L12	0.015384784709958618
L3 N4	0.014626717467826242
L5 N4	0.014547940591530664
L8 N1	0.01384641177736162
L6 N4	0.013454788933002265
L5 N3	0.012908552334305845
L5	0.01126253023486666
L6 N3	0.011151790300629145
L9 N1	0.011066002659266112
L5 N1	0.010246572376650866
L4 N3	0.009390882115568466
L3 N3	0.00815924900081521
N11	0.008131130555974777
L2 N4	0.008084919814186079
L7 N3	0.0073749479281078455
L9 N2	0.007018981985650698
L7 N4	0.005957944154205472
L1 N6	0.004614968028649755
L2 N6	0.004040386831401051
L8 N4	0.0038387331049984947
L3 N6	0.003699422418496841
L8 N3	0.0036121270857214535
N6 L1	0.003441079494989715
N5	0.0033914010629525993
L3 N5	0.003080439709154265
L10 N2	0.003054959724285456
N12	0.0028995921242422154
L4 N6	0.002764653742836393
L2 N5	0.002677659948343477
N4 L2	0.0025442292583500096
L1 N7	0.002451280082778289
N4 L4	0.0022384694399243017
L9 N3	0.0021676833281142082
L6 S1	0.0021074510561906036
N1 L7	0.0019557019155370162
N1 L6	0.001949972688170065
N6 L2	0.0019230603964595185
N4 L3	0.0018800158066367672
L4 N5	0.0018437558281696159
N7 L1	0.0018325235271475669
L7 S1	0.0017962635486804158
L10 N1	0.0016791913105110065
N2 L6	0.0016692405471894598
L5 N5	0.0016574051696024686
L8 S1	0.0015993590502267794
L5 N6	0.0015947605914190949
L1 N5	0.0015321160132357214
L3 N2	0.0015211098659255258
N1 L8	0.001462234516273041
L6 N6	0.0013947653255701297
L4 N1	0.001389940713050592
N4 L5	0.0013689084178482318
L1 N8	0.0013632545750518984
L9 S1	0.0013480268917871073
N2 L5	0.001329783825697605
N1 L5	0.0012969915374788717
N1 L9	0.0011713254582590355
N2 L4	0.0011618270023611955
L3 N1 L4	0.0011594146961014266
L5 S1	0.0011557208521411554
L4 N1 L4	0.0011287331758599909
N6 L3	0.0010900608911330709
N3 L5	0.0010847085866192085
N3 L3	0.0010764916684218708
N2 L7	0.0010364624614238305
N3 L4	0.0010035194040638616
L6 S1 N2	0.001001333251515946
L5 S1 N2	0.000996207100713937
L3 N1 L3	0.0009845978768387993
N5 L1	0.0009822609551496482
L4 N1 L3	0.000978567111189377
L6 N5	0.0009616809673709947
N4 L6	0.0009564794319983681
N8 L1	0.0009396686727506035
L11 N1	0.0009321302156888257
L3 N2 L3	0.0009308486779883235
L5 N1 L4	0.0008324718133321231
L4 S1 N2	0.0008234256648579898
L6 S1 N1	0.0008150579775194164
L2 N7	0.0008140779781013853
N3 L6	0.0007852810721253941
L3 N7	0.0007778179996342341
L4 S1 L4	0.0007755564625157007
N2 L8	0.0007547503210251939
L4	0.0007383918692011361
N6 L4	0.0007280641830265006
L2 N8	0.000714344191174065
L4 N1 L1	0.0007077103489597005
L6 N1 L1	0.0006685857568090736
L3 S1 L3	0.0006630072985833581
L7 S1 N2	0.0006559965335159047
N2 L4 N2	0.0006414473113866736
L5 N1 L1	0.0006131780974050067
L1 N9	0.0006063181014787889
N2 L3 N2	0.0006026996420891356
L5 N1 L2	0.00058965811137226
N5 L3	0.0005879996508186689
L5 S1 N1	0.00058626580569446
N5 L2	0.0005777473492146511
L5 N1 L3	0.0005654596642039533
N5 L5	0.0005636504345091266
L5 S1 L4	0.0005631227425148021
L3 N8	0.0005515135186396643
L7 N5	0.0005463119832670376
L7 S1 N1	0.0005440504461485043
L4 N8	0.0005413366016062643
L3 N1 L2	0.0005383212187815531
L1 N1 L4	0.0005264104566239442
L2 N1 L3	0.0005160073858786908
N3 L7	0.000509825851088033
L4 S1 L5	0.0005070366219751752
L2 N1 L4	0.0005025889323087263
N7 L2	0.0005012320100376064
L4 N1 L2	0.000499648934054633
N1 L6 N1	0.0004981412426422775
N2 L5 N2	0.0004957289363825085
L2 N2 L2	0.00048728586447331743
L4 S1 L3	0.0004828381748068685
N4	0.0004793704845584507
L3 S1 L4	0.0004793704845584507
L1 N1 L6	0.00047439510289767737
L1 N4 L1	0.000473490488050264
L4 N7	0.00046587664641786845
L1 N7 L1	0.00046263510988130396
L2 N1 L5	0.00046105203389833064
N8 L2	0.00044906588717010394
N1 L10	0.00044906588717010394
N9 L1	0.0004472566574752772
L6 N1 L3	0.00044687973462218835
N4 L7	0.0004233597485894416
L8 S1 N1	0.00042320897944820603
L6 N1 L4	0.00042245513374202827
L1 N1 L5	0.00041763052122249046
L4 N1 L5	0.000413710523550366
L5 S1 L5	0.00039267822834800596
L1 N6 L1	0.0003913213060768859
L5 S1 L3	0.00038988899923514815
L1 N1 L1 N1 L1 N1 L1 N1	0.00038513977128622814
N2 L6 N2	0.0003834059261620192
L2 N4 L2	0.0003769228530888903
L6 N2 S1	0.0003733797782698548
N7 L3	0.0003721736251399703
N5 L4	0.00036998747259205474
L8 S1 N2	0.00036780132004413915
N1 L5 N1	0.00036742439719105027
L4 S1 N4	0.0003534782516267613
L2 N2 L2 N2	0.00034789979340104575
N2 S1 N2 S1 N2	0.0003461659482768369
L1 N1 L1 N1 L1 N1	0.0003405874900511213
L2 N2 L3	0.0003393059523506191
N6 L5	0.0003391551832093835
N1 L4 N1	0.0003364413386671435
L3 S1 L5	0.00033598903124343684
L3 N1 L5	0.0003356874929609657
L5 N2 S1	0.000332521340995019
L5 N7	0.00033078749587081015
L3 S1 N4	0.00032453057650953457
L4 N2 L2	0.000318952118283819
L4 S1 N1	0.0003184244262894945
L7 N1 L1	0.00031759519601269896
L5 S1 N4	0.00031359981376995677
L4 N2 L4	0.0003103582772333923
L6 N1 L2	0.00030779520183238786
S1 L6 S1	0.0003075690481205345
L5 N2 L1	0.00030297058931285005
L6 N1 S1	0.0003021413590360545
N2 L9	0.0002984475150757834
L6 S2	0.00029678905452219226
L3 N2 L1	0.0002964121316691033
L3 S1 N2	0.0002962613625278678
L6 S1 L3	0.00028269213981666776
L3 N1 L3 N1	0.00027877214214454325
L4 S1 N3	0.0002750029136136544
L5 S1 L1	0.00026995214738226325
L3 N2 L2	0.00026859522511114327
L1 N2 L1 N2	0.00026686137998693435
L3 N9	0.00026369522802098766
L2 S1 L4	0.00026105676804936544
L3 N3 L3 N3	0.00026030292234318763
N6 L6	0.00026030292234318763
L7 N1 L4	0.0002602275377725699
L2 N3	0.00025992599949009875
S1 L5 S1	0.00025962446120762766
L6 S1 N3	0.0002581921543658899
N8 L3	0.00025721215494785873
N4 L8	0.0002554029252530321
N8 L4	0.0002549506178293254
L4 N2 S1	0.0002511813892984365
L5 S1 N3	0.00025103062015720094
L1 N4	0.0002492967750329921
L6 S1 N4	0.0002470352379144587
L6 S1 L4	0.00024695985334384095
L7 N2 S1	0.00024695985334384095
N2 L2 N2	0.0002468090842026054
L2 N3 L2	0.00024484908536654315
L5 S2	0.0002419844716830676
L3 N2 L4	0.00024130601054750758
L2 N2 L4	0.00024107985683565424
L2 S1 L5	0.0002409290876944187
N1 L7 N1	0.00024047678027071202
L8 N1 L1	0.00024040139570009425
L4 N2 L3	0.00023821524315217868
L1 S1 L4	0.00023768755115785424
L1 S1 L5	0.00023663216716920534
L5 N1 L5	0.00023519986032746756
N3 L8	0.00023241063121460978
L1 N1 L7	0.0002312798626553431
L2 N1 L6	0.00022939524838989865
L10 S1	0.00022592755814148085
L7 N1 L2	0.0002212537147631786
L4 S2	0.00022080140733947196
N1 L11	0.00022049986905700085
L4 N2 L1	0.00021974602335082306
L1 N10	0.00021838910107970305
L3 N3 L3	0.00021823833193846748
L1 N2 L3	0.00021748448623228972
N2 L3 N4	0.00021612756396116971
L5 N1 L1 N1	0.00021605217939055194
L9 S1 N2	0.0002137152577014008
L4 S1 L6	0.00021250910457151637
L7 N1 S1	0.00021107679772977857
L3 S1 L6	0.000210247567452983
S1 L7 S1	0.00021017218288236524
L6 S1 L5	0.00020873987604062746
L3 S1 N3	0.00020843833775815635
L2 N1 L2 N1	0.00020806141490506747
L3 N1 L6	0.00020421680180356079
N2 S1 N2 S1 N4	0.00020263372582058744
S1 L6	0.00020142757269070297
L7 S2	0.00020142757269070297
N7 L4	0.0001999952658489652
L5 S1 L6	0.00019773372873043186
L4 S1 L2	0.0001948691150469563
N2 L7 N2	0.00019192911679286295
N4 L1	0.00019185373222224518
N2 L10	0.0001904214253805074
L4 S1 L1	0.00018552142829035182
L8 S2	0.00018197835347131625
L5 N1 S1	0.00017926450892907623
L1 N3 L3	0.00017647527981621845
L9 S1 N1	0.00017534451125695178
L7 N1 L3	0.0001749675884038629
L6 N2 L1	0.000174590665550774
L6 S1 L1	0.00017443989640953845
L2 S1 L3	0.00017443989640953845
L1 N1 L2 N1 L1	0.00017270605128532954
N1 L8 N1	0.0001714998981554451
L2 N1 L7	0.0001714998981554451
L2 S1 L6	0.0001694645147487651
L1 N1 L8	0.00016863528447196954
S1 L8 S1	0.00016818297704826286
L2 N9	0.0001681075924776451
L7 S1 N4	0.0001680322079070273
L3 N3 L2	0.00016690143934776063
L5 S1 L2	0.00016659990106528952
L1 S1 L6	0.0001656952862178762
L5 N2 L3	0.0001652429787941695
S1 L4 S1	0.00016501682508231617
L3 N4 L3	0.0001607952891277206
L3 N2 L3 N2	0.0001598152897096895
L8 N1 S1	0.00015958913599783617
S1 L7	0.00015936298228598283
L4 N1 L1 N1	0.0001571014451674495
L4 S1	0.0001525783709303828
N10 L1	0.00015212606350667614
L8 N2 S1	0.00015122144865926279
L1 N2 L1 N2 L1 N2	0.00015039221838246723
L4 N1 L6	0.00014601991328663612
L6 N3 S1	0.00014473837558613389
L6 N1 L1 N1	0.00014443683730366278
N1 L5 N2	0.000144361452733045
L11 S1	0.0001442860681624272
L5 N3 S1	0.0001439845298799561
L2 N10	0.00014383376073872056
L3 N1 L1 N1	0.00014338145331501388
L4 N3 S1	0.000143004530461925
L3 S1 L2	0.00014285376132068943
L5 N2 L2	0.00014240145389698275
S1 L5	0.00014209991561451164
L4 N4 S1	0.00014081837791400943
L1 N2 L5	0.00013727530309497386
L3 N3 L1	0.00013704914938312052
L7 S1 N3	0.0001333553054228494
L3 N4 L1	0.0001332799208522316
N6 S1	0.0001326768442872894
N3 L9	0.0001319983831517294
N7 L5	0.0001309429991630805
N1 L3 N2	0.0001306414608806094
L3 N2 L5	0.00012890761575640048
L4 N3 L3	0.00012845530833269382
L8 N1 L3	0.00012770146262651604
N1 L4 N2	0.00012702300149095605
N1 L4	0.00012589223293168938
L5 N4 S1	0.00012551531007860047
L1 N1 L3 N1	0.00012528915636674713
N2 L5 N4	0.0001251383872255116
N9 L3	0.0001246860798018049
L4 N3 L1	0.00012430915694871603
L2 N3 L1	0.00012385684952500935
L1 N5 L1	0.00012385684952500935
N9 L2	0.00012091685127091601
L6 S3	0.00012001223642350267
L3 N4 S1	0.00012001223642350267
S1 L8	0.00011971069814103156
N2 L4 N4	0.000118203006728676
N3 L5 N2	0.00011677069988693822
L5 S3	0.00011473531648025821
N3 L3 N3	0.00011458454733902266
L1 N2 L4	0.0001144337781977871
N2 L8 N2	0.00011360454792099154
L7 S1 L4	0.00011330300963852043
L6 N2 L2	0.0001130768559266671
L5 N2 L4	0.00011239839479110709
N5 L6	0.00011156916451431153
L6 S1 L2	0.00011089070337875153
L7 N2 L1	0.00010983531939010264
L2 S1 N4	0.00010953378110763152
L1 N1 L1 N1 L1 N1 L1 N1 L1 N1	0.00010810147426589374
L1 N1 L1 N1 L2	0.00010810147426589374
L6 N1 L5	0.00010795070512465819
L5 N1 L6	0.00010734762855971597
L2 S1 L7	0.00010681993656539152
L4 S1 L7	0.00010561378343550707
L4 N2 L5	0.0001034276308875915
L1 S1 L7	0.00010312609260512039
L3 N3 S1	0.00010252301604017817
L7 S1 L3	0.00010252301604017817
L4 N1 L4 N1	0.00010222147775770705
S1 L9	9.973378692732037e-05
L2 N3 L3	9.882917207990704e-05
N1 L1 N1 L1 N1 L1	9.815071094434704e-05
L1 N3 L2	9.784917266187593e-05
N3 L4 N3	9.671840410260926e-05
L6 N4 S1	9.671840410260926e-05
L1 N1 L3 N1 L2	9.664301953199148e-05
L8 S1 N3	9.573840468457814e-05
L4 N1 L2 N1	9.52107126902537e-05
L9 N2 S1	9.498455897840036e-05
L7 S3	9.460763612531147e-05
L7 S1 L1	9.400455956036925e-05
L5 N2 L5	9.370302127789814e-05
L3 N3 L4	9.34768675660448e-05
N10 L2	9.30999447129559e-05
L2 N4 L1	9.302456014233813e-05
L2 N2 L5	9.27984064304848e-05
L4 S3	9.24214835773959e-05
N1 L1 N1 L1 N1 L1 N1 L1	9.189379158307147e-05
L1 N1 L2 N2	9.151686872998257e-05
N1 L3 N1 L3	9.03861001707159e-05
L3 S1 L3 N2	9.031071560009812e-05
L1 N8 L1	9.031071560009812e-05
S1 L9 S1	9.008456188824478e-05
S1 N1 L6	8.963225446453812e-05
N8 S1	8.880302418774256e-05
N2 L3	8.812456305218255e-05
L1 N1 L1 N1 L1 N1 L1	8.812456305218255e-05
N4 L2 N2	8.782302476971144e-05
L3 S1 L7	8.706917906353367e-05
L7 N1 L1 N1	8.661687163982699e-05
L2 N1 L2 N1 L2	8.646610249859144e-05
L10 S1 N1	8.639071792797367e-05
L1 N1 L5 N1	8.623994878673811e-05
L9 N1 L1	8.623994878673811e-05
L2 N1 L4 N1	8.608917964550254e-05
L1 N1 L1 N1 L4	8.42045653800581e-05
L6 N2 S2	8.337533510326254e-05
N7 S1	8.307379682079143e-05
L9 S2	8.299841225017365e-05
L1 N4 L2	8.216918197337809e-05
N2 L2 N4	8.194302826152475e-05
L1 N1 L1 N3	8.118918255534698e-05
N1 L3 N4	8.081225970225808e-05
L7 S1 L2	8.043533684916919e-05
L7 N3 S1	7.968149114299141e-05
S1 N1 L5	7.794764601878251e-05
N1 L6 N2	7.794764601878251e-05
L3 N1 L1	7.69676466007514e-05
L4 N1 S1	7.69676466007514e-05
L2 N1 L1 N1 L1	7.613841632395584e-05
L8 N1 L2	7.598764718272029e-05
L1 N1 L1 N1 L1 N2	7.508303233530696e-05
L1 S1 L1 S1 L1 S1 L1	7.455534034098251e-05
L1 S1 L4 N2	7.440457119974695e-05
L6 N2 L3	7.432918662912917e-05
N4 S1 N4	7.402764834665806e-05
L4 N3 L4	7.38768792054225e-05
L4 N4 L4	7.38768792054225e-05
L3 N4 L2	7.365072549356917e-05
N3 L2 N3	7.35753409229514e-05
L1 N1 L4 N1	7.312303349924472e-05
L2 N1 L2 N2	7.25199569343025e-05
L1 N1 L4 N2	7.25199569343025e-05
N3 L5 N3	7.244457236368471e-05
N3 S1 N4	7.236918779306694e-05
L1 S1 L1 S1 L1 S1	7.199226493997805e-05
L1 N1 L1 N1 L3	7.176611122812472e-05
L6 N2 L4	7.14645729456536e-05
L9 N1 S1	7.14645729456536e-05
N1 S1 N2 S1 N2	7.138918837503583e-05
L1 N1 L3 N2	7.131380380441805e-05
L3 N1 L2 N1	7.131380380441805e-05
N3 L2	7.093688095132916e-05
L3 N2 S1	7.018303524515138e-05
L1 N3 L1 N3	7.010765067453359e-05
L1 N1 L2 N1 L2	6.94291895389736e-05
L1 S1 L8	6.920303582712026e-05
L3 N1 L7	6.897688211526692e-05
L4 N1 L1 N2	6.852457469156026e-05
L4 N1 L7	6.80722672678536e-05
N2 L3 N1	6.716765242044025e-05
S1 N1 L7	6.66399604261158e-05
N4 L1 N1	6.588611471993803e-05
L1 N1 L4 N1 L1	6.581073014932025e-05
L7 N4 S1	6.543380729623136e-05
L2 N6 L1	6.520765358437803e-05
L2 N6 L2	6.498149987252469e-05
L1 N2 L6	6.498149987252469e-05
L2 N1 L3 N1	6.490611530190692e-05
L2 N1 L2	6.483073073128913e-05
N2 L1 N2 L1	6.483073073128913e-05
N2 S1 N1 S1 N2	6.430303873696468e-05
L3 S1 L3 N1	6.415226959572913e-05
L1 N1 L1 N1 L1 N1 L1 N1 L1	6.39261158838758e-05
L8 S1 L3	6.377534674264025e-05
N1 L9 N1	6.339842388955135e-05
L2 N1 L1 N2	6.339842388955135e-05
L8 S1 L1	6.339842388955135e-05
L2 N2 L6	6.332303931893357e-05
N2 L2 N2 L2	6.294611646584469e-05
L8 N3 S1	6.264457818337357e-05
L1 N1 L2 N1 L3	6.249380904213801e-05
N2 L5 N1	6.249380904213801e-05
L2 N1 L3 N1 L1	6.226765533028469e-05
L1 N1 L3	6.21922707596669e-05
L3 N1 L4 N1	6.21922707596669e-05
N3 L3 N2	6.204150161843135e-05
L2 N1 L3 N2	6.196611704781356e-05
L1 N1 L3 N1 L1	6.128765591225357e-05
L2 N1 L8	6.0835348488546894e-05
N1 L3 N3	6.075996391792912e-05
N3 L6 N3	6.068457934731134e-05
L2 N1 L2 N1 L1	6.0533810206075785e-05
L4 S1 L4 N2	6.0533810206075785e-05
N3 L1 N3	6.008150278236912e-05
N1 L4 N1 L2	6.0006118211751336e-05
L5 N3 L1	5.8649195940631335e-05
L1 N1 L1 N1 L1 N1 L1 N1 L1 N1 L1 N1	5.857381137001356e-05
S2 L5 S2	5.827227308754244e-05
N2 L2 N3	5.827227308754244e-05
S1 N1 L8	5.8121503946306886e-05
S1 L10 S1	5.751842738136466e-05
N5 L7	5.721688909889355e-05
L1 N3 L4	5.714150452827577e-05
L4 N3 L2	5.691535081642244e-05
N2 L1 N4	5.6613812533951324e-05
S2 L6 S2	5.646304339271577e-05
L1 N1 L9	5.585996682777354e-05
L4 N1 L3 N1	5.5558428545302434e-05
L3 N1 L2 N2	5.5558428545302434e-05
L4 S1 L4 N1	5.5558428545302434e-05
L8 S3	5.5558428545302434e-05
L3 S1 L4 N2	5.5483043974684656e-05
L4 N2 L6	5.53322748334491e-05
L4 N2 S2	5.4729198268506875e-05
L1 S1 L1 S1 L1 S1 L1 S1	5.4427659986035765e-05
L1 S1 L1 N4	5.435227541541798e-05
L3 S1 N6	5.412612170356465e-05
N3 S1 N3	5.405073713294687e-05
L3 S3	5.405073713294687e-05
N1 L4 N1 L4	5.3975352562329094e-05
N4 L4 N4	5.382458342109354e-05
N4 L3 N2	5.382458342109354e-05
L4 N4 L2	5.3673814279857984e-05
N1 L2 N1 L2	5.359842970924021e-05
L4 N2 L4 N2	5.329689142676909e-05
L2 N2 L1 N1	5.3146122285533535e-05
L1 N4 L3	5.307073771491576e-05
N2 L1 N3	5.2693814861826864e-05
L1 N1 L1 N2 L1 N2	5.231689200873798e-05
L3 N1 L1 N1 L2	5.22415074381202e-05
L1 S1 L3 N2	5.216612286750242e-05
N1 L7 N2	5.1864584585031306e-05
N4 L1 N2	5.141227716132464e-05
L4 S1 N6	5.1261508020089086e-05
L3 N1 L1 N2	5.103535430823575e-05
L4 N1 L1 N1 L1	5.073381602576464e-05
L5 N3 L3	5.0507662313911305e-05
N1 L3 N1 L1	5.013073946082241e-05
N2 L1 N2 L1 N2 L1	5.0055354890204634e-05
L3 N1 L2 N1 L1	4.9979970319586856e-05
N10 S1	4.9753816607733524e-05
N4 L1 N4	4.9678432037115747e-05
L2 N4 L3	4.9226124613409075e-05
N1 L1 N1 L1 N1 L1 N1	4.9226124613409075e-05
L2 S1 L8	4.9226124613409075e-05
L3 N1	4.91507400427913e-05
L8 N1 L1 N1	4.899997090155574e-05
N1 L5 N1 L1	4.899997090155574e-05
S1 N1 L4	4.899997090155574e-05
L7 N2 L2	4.877381718970241e-05
L5 N2 S2	4.8698432619084626e-05
L6 N3 L1	4.8472278907231294e-05
L1 N1 L1 N4	4.832150976599574e-05
L2 N1 L1 N1 L3	4.786920234228907e-05
N2 S1 N1 S1 N4	4.779381777167129e-05
S2 L4 S2	4.771843320105351e-05
N9 S1	4.756766405981796e-05
L2 N1 L2 N1 L2 N1	4.7341510347964626e-05
N1 L4 N3	4.7341510347964626e-05
L3 N2 L6	4.726612577734685e-05
L3 S1 L8	4.726612577734685e-05
L4 N4 L3	4.711535663611129e-05
N2 L3 N3	4.67384337830224e-05
S1 N6 S1	4.6587664641786845e-05
L2 N4 S1	4.651228007116907e-05
L4 N4 L1	4.628612635931573e-05
N3 L1 N2	4.621074178869795e-05
L4 S1 L3 N2	4.6135357218080173e-05
N4 S1 N2	4.6059972647462396e-05
L3 N4 L4	4.553228065313795e-05
N1 L1 N1 L5	4.553228065313795e-05
L1 N4 L1 N4	4.545689608252017e-05
N2 L6 N4	4.5306126941284615e-05
N1 L4 N4	4.5306126941284615e-05
N5 S1	4.485381951757795e-05
S1 L5 N2	4.462766580572461e-05
L8 N2 L1	4.4552281235106834e-05
N1 L5 N4	4.440151209387128e-05
N1 L1 N1 L3	4.402458924078239e-05
L1 N11	4.402458924078239e-05
L1 N2 L1 N2 L1	4.402458924078239e-05
L10 N1 L1	4.379843552892905e-05
N3 S1 L3	4.379843552892905e-05
N3 S1 L4	4.357228181707572e-05
N4 S1 L3	4.357228181707572e-05
L10 S2	4.3421512675840166e-05
L1 N2 L2 N1	4.334612810522239e-05
L3 N1 L3 N2	4.334612810522239e-05
N4 L2 N4	4.334612810522239e-05
N1 L1 N4	4.304458982275127e-05
L2 S1 L2 N2	4.304458982275127e-05
L1 N2 L7	4.281843611089794e-05
L1 N1 L2 N1 L1 N1	4.274305154028016e-05
L5 N3 L2	4.259228239904461e-05
L2 N2 L3 N2	4.244151325780905e-05
L3 N1 L1 N1 L1	4.2366128687191275e-05
L2 S1 N3	4.2366128687191275e-05
N4 L3 N4	4.206459040472016e-05
L6 N1 S1 N1	4.1838436692866826e-05
L4 N3 L2 N3	4.168766755163127e-05
L5 N4 L1	4.1612282981013494e-05
L1 N1 L1 N2 L1	4.1536898410395716e-05
L1 N2 L1 N1 L1	4.1536898410395716e-05
L1 N1 L1 N1 L1 N1 L2	4.1536898410395716e-05
L9 N1 L2	4.12353601279246e-05
N2 L4 N1	4.12353601279246e-05
L5 N1 S1 N1	4.100920641607127e-05
N4 L3 N1	4.100920641607127e-05
N1 L4 N1 L1	4.093382184545349e-05
N1 L2 N1 L4	4.0783052704217935e-05
N1 L10 N1	4.070766813360016e-05
N1 L6 S1	4.0632283562982374e-05
L2 N2 L2 N1	4.0556898992364596e-05
S6	4.0556898992364596e-05
L2 N3 L4 N3	4.040612985112904e-05
N4 S1 L4	4.017997613927571e-05
L9 S3	4.017997613927571e-05
L6 N3 L3	4.017997613927571e-05
L5 S1 N6	4.0029206998040154e-05
L1 N2 L1 N4	3.9803053286186815e-05
N2 S1 L4	3.935074586248015e-05
N6 S2	3.935074586248015e-05
S1 L6 N1	3.912459215062682e-05
N2 S1 L5	3.8973823009391257e-05
L7 N2 S2	3.889843843877348e-05
S1 L10	3.88230538681557e-05
L1 S1 L3	3.8747669297537924e-05
S1 L6 N2	3.8747669297537924e-05
L2 N1 L1 N1 L2	3.8747669297537924e-05
N3 L2 N2	3.8747669297537924e-05
L4 N2 S1 N2	3.8747669297537924e-05
L3 N2 L2 N2	3.8446131015066815e-05
L4 N1 S1 N1	3.8446131015066815e-05
L6 S2 N2	3.8446131015066815e-05
N3 L2 N1	3.829536187383126e-05
N2 L1 N2 L1 N2	3.829536187383126e-05
L5 N2 S1 N2	3.8219977303213476e-05
N4 L4 N2	3.776766987950681e-05
L5 N1 L2 N1	3.776766987950681e-05
L1 S1 L4 N1	3.7692285308889034e-05
L5 S1 L4 N2	3.7692285308889034e-05
L1 N1 L2 N4	3.754151616765348e-05
L2 N2 L1 N2	3.739074702641792e-05
L2 N3 L4	3.7164593314564585e-05
N1 L2 N3	3.7164593314564585e-05
N6 S1 L1	3.7164593314564585e-05
S1 L4 N2	3.6863055032093475e-05
L4 N4 S2	3.671228589085792e-05
L1 N1 L2 N3	3.671228589085792e-05
L1 N1 L3 N3	3.6410747608386804e-05
L2 N1 L9	3.618459389653347e-05
N1 L4 N1 L3	3.580767104344458e-05
L2 S1 L4 N2	3.57322864728268e-05
L3 N1 L8	3.565690190220902e-05
L2 S1 L2	3.543074819035569e-05
L9 N1 L1 N1	3.543074819035569e-05
L1 S1 L1 S1 L1 S1 L1 S1 L1	3.5279979049120135e-05
L2 N2	3.520459447850236e-05
L1 S1 L5 N2	3.497844076664902e-05
N3 S1 L5	3.4827671625413464e-05
L2 S1 L3 N2	3.467690248417791e-05
L4 S1 L5 N2	3.460151791356013e-05
L1 N1 L1 N1 L2 N1	3.445074877232458e-05
N1 S1 N1 S1 N2	3.429997963108902e-05
L1 N1 L1 N5	3.414921048985346e-05
L2 N1 L2 N3	3.377228763676457e-05
L7 N2 L3	3.377228763676457e-05
L1 N2 L2 N2	3.377228763676457e-05
N3 L1 N4	3.377228763676457e-05
S1 N4 S1	3.362151849552902e-05
N4 L2 N1	3.354613392491124e-05
L2 N5 L1	3.33199802130579e-05
L4 S2 N2	3.3244595642440124e-05
L10 N1 S1	3.316921107182235e-05
L1 S1 L1 S1 L4	3.309382650120457e-05
L3 N2 S1 N2	3.309382650120457e-05
L1 N1 L1 N1 L1 N3	3.301844193058679e-05
N1 L1 N1 L4	3.301844193058679e-05
S2 L7 S2	3.286767278935124e-05
L2 N1 L4 N2	3.279228821873346e-05
L5 N3 L4	3.2641519077497905e-05
L3 S1 N5	3.256613450688012e-05
L7 N1 S1 N1	3.256613450688012e-05
L5 N1 L3 N1	3.2490749936262343e-05
N4 L1 N3	3.2189211653791234e-05
L2 S1 N6	3.203844251255568e-05
N2 S1 N4	3.19630579419379e-05
N1 L3 N1 L4	3.173690423008456e-05
L1 N2 L3 N2	3.1661519659466785e-05
L2 N5 L2	3.143536594761345e-05
S1 N6	3.1359981376995675e-05
N1 L3 N1 L2	3.12845968063779e-05
S1 L6 N2 S1	3.120921223576012e-05
L4 S1 N5	3.120921223576012e-05
L8 N2 L2	3.113382766514234e-05
L3 S1 L4 N1	3.1058443094524565e-05
L4 S1 L3 N1	3.1058443094524565e-05
L1 N1 L2 N1 L1 N2	3.0907673953289004e-05
L8 N2 S2	3.0832289382671226e-05
L2 N4 L4	3.068152024143567e-05
L2 N2 L3 N1	3.068152024143567e-05
L1 N1 L6 N1	3.0606135670817894e-05
N4 S2	3.0606135670817894e-05
L3 N2 L1 N2	3.037998195896456e-05
L4 N2 L3 N2	3.037998195896456e-05
N9 S1 N1	3.030459738834678e-05
N1 L7 S1	3.0153828247111226e-05
L3 S1 L2 N2	3.0153828247111226e-05
L1 S1 L5 N1	3.007844367649345e-05
L1 S1 L1 N1 L4	3.0003059105875668e-05
L5 N1 L1 N2	3.0003059105875668e-05
L1 S1 N1 L5	2.992767453525789e-05
N3 S1 L6	2.992767453525789e-05
N1 L5 S1	2.992767453525789e-05
L3 N1 L4 N2	2.992767453525789e-05
L3 N3 L5	2.9852289964640113e-05
L3 N2 L4 N2	2.9852289964640113e-05
L1 N1 L2 N1 L2 N1	2.9701520823404558e-05
S1 L5 N2 S1	2.9701520823404558e-05
L1 N1 L2 N1 L1 N1 L1	2.9475367111551222e-05
L1 S1 L9	2.9475367111551222e-05
S2 L3 S2	2.9399982540933445e-05
N11 L1	2.9399982540933445e-05
L2 N2 L2 N2 L2 N2	2.9399982540933445e-05
L3 N2 S2	2.9324597970315668e-05
S1 L7 N2	2.9324597970315668e-05
